key,severity,blur_score,blur_lap_var,blur_grad_mean,skipped_deblur,lap_var_in,lap_var_out,lap_var_delta,grad_mean_in,grad_mean_out,grad_mean_delta,intensity_in,intensity_out,intensity_delta,correction_score
351,sharp,0.18914985036826693,0.0003274021146353334,0.01888224482536316,False,0.0003274021146353334,0.0004498384951148182,0.0001224363804794848,0.01888224482536316,0.022664478048682213,0.0037822332233190536,0.39791834354400635,0.37560799717903137,-0.022310346364974976,0.03794476861367002
354,sharp,0.1768130930722691,0.00032826612005010247,0.0176484826952219,False,0.00032826612005010247,0.0003665803815238178,3.8314261473715305e-05,0.0176484826952219,0.02130330726504326,0.0036548245698213577,0.4289986193180084,0.40168264508247375,-0.027315974235534668,0.03658655995968729
359,sharp,0.19036510511068627,0.0002877369406633079,0.019007736817002296,False,0.0002877369406633079,0.00038306237547658384,9.532543481327593e-05,0.019007736817002296,0.02336214855313301,0.004354411736130714,0.428577184677124,0.4073338806629181,-0.021243304014205933,0.04363944279612042
365,sharp,0.20656126740504988,0.0003195107274223119,0.020624175667762756,False,0.0003195107274223119,0.0005240983446128666,0.00020458761719055474,0.020624175667762756,0.0266095120459795,0.0059853363782167435,0.364756315946579,0.35521000623703003,-0.00954630970954895,0.06005795139935799
367,sharp,0.17924215731909499,0.00031327916076406837,0.017892887815833092,False,0.00031327916076406837,0.00042717932956293225,0.00011390016879886389,0.017892887815833092,0.02226169966161251,0.004368811845779419,0.3496802747249603,0.3351026475429535,-0.014577627182006836,0.04380201862659305
369,sharp,0.1961721460975241,0.000414362148148939,0.019575778394937515,False,0.000414362148148939,0.0005066079320386052,9.22457838896662e-05,0.019575778394937515,0.023631131276488304,0.004055352881550789,0.3308570086956024,0.31276780366897583,-0.018089205026626587,0.040645774599397555
374,sharp,0.1407562386157224,0.0002073407085845247,0.014054889790713787,False,0.0002073407085845247,0.0002421306271571666,3.478991857264191e-05,0.014054889790713787,0.0170248094946146,0.002969919703900814,0.2916073501110077,0.2779058814048767,-0.013701468706130981,0.029733986957580782
382,sharp,0.1887036730768159,0.00030872051138430834,0.01883949525654316,False,0.00030872051138430834,0.0004640072293113917,0.00015528671792708337,0.01883949525654316,0.024170774966478348,0.005331279709935188,0.3100614547729492,0.2950781583786011,-0.014983296394348145,0.053468083817278966
385,sharp,0.3540122472913936,0.0016205721767619252,0.035239167511463165,False,0.0016205721767619252,0.0019126536790281534,0.0002920815022662282,0.035239167511463165,0.0446530282497406,0.009413860738277435,0.3302808105945587,0.3164895474910736,-0.013791263103485107,0.09443068888504058
391,sharp,0.16851743214647286,0.0002999743155669421,0.01682174578309059,False,0.0002999743155669421,0.00047342898324131966,0.00017345466767437756,0.01682174578309059,0.02099069207906723,0.004168946295976639,0.3886185884475708,0.3579532206058502,-0.03066536784172058,0.041862917627440766
413,sharp,0.29671395546756685,0.0014977192040532827,0.029521623626351357,False,0.0014977192040532827,0.001476924167945981,-2.0795036107301712e-05,0.029521623626351357,0.035472322255373,0.005950698629021645,0.3595501184463501,0.3515002429485321,-0.008049875497817993,0.059486191254109144
417,sharp,0.20434271678095683,0.0004671154893003404,0.02038756012916565,False,0.0004671154893003404,0.0006310325115919113,0.0001639170222915709,0.02038756012916565,0.025108007714152336,0.004720447584986687,0.35638564825057983,0.343893826007843,-0.012491822242736816,0.04736839287215844
425,sharp,0.14788431284250692,0.0002589745563454926,0.014762533828616142,False,0.0002589745563454926,0.00029641430592164397,3.743974957615137e-05,0.014762533828616142,0.01760277897119522,0.0028402451425790787,0.3024146556854248,0.28483811020851135,-0.017576545476913452,0.028439891175366938
447,sharp,0.2560868687578477,0.0006679273792542517,0.025541894137859344,False,0.0006679273792542517,0.0008959151455201209,0.00022798776626586914,0.025541894137859344,0.030934130772948265,0.005392236635088921,0.31924229860305786,0.28843462467193604,-0.030807673931121826,0.054150354117155075
45,sharp,0.2894321621861309,0.0004901157226413488,0.028894204646348953,False,0.0004901157226413488,0.0007292362279258668,0.000239120505284518,0.028894204646348953,0.03541388362646103,0.006519678980112076,0.3605975806713104,0.33590567111968994,-0.024691909551620483,0.06543591030640528
